domain,dns_cn,dns_cn_count,dns_total,registrar_cn,registrant_cn,cn_tld,score,resolved_ips,matched_cidr,source,updated,sticky,bucket,dns_hk,dns_mo,dns_tw,dns_jp,dns_kr,dns_sg,provider,cdn_masked
whbester.com,1,1,1,0,0,0,60,59.175.174.245,59.172.0.0/14,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
whhtyl.com,1,1,1,0,0,0,60,117.50.126.233,117.48.0.0/14,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
whirlpool.com.cn,1,1,1,0,0,1,70,123.57.229.229,123.56.0.0/15,extended,2026-05-08,0,CN,0,0,0,0,0,0,Alibaba Cloud,0
whiteswanhotels.com,1,1,1,0,0,0,60,113.113.80.27,113.64.0.0/10,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
whjbh.com,1,1,1,0,0,0,60,112.74.174.188,112.74.0.0/15,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
whrhkj.com,1,1,1,0,0,0,60,121.41.130.96,121.40.0.0/14,extended,2026-05-08,0,CN,0,0,0,0,0,0,Alibaba Cloud,0
whsdhyy.com,1,1,1,0,0,0,60,47.96.225.115,47.96.0.0/11,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
whuss.com,1,1,1,0,0,0,60,47.97.117.77,47.96.0.0/11,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
whwuyan.com,1,1,1,0,0,0,60,146.56.246.54,146.56.192.0/18,extended,2026-05-08,0,CN,0,0,0,0,0,0,Tencent,0
whybh2015.com,1,1,1,0,0,0,60,120.202.200.141,120.192.0.0/10,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
wifi.taobao.com,1,1,1,0,0,0,60,59.82.121.73,59.80.0.0/14,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
winkkie.com,0,0,1,0,0,0,60,8.148.4.96,,extended,2026-05-08,0,SG,0,0,0,0,0,1,,0
winona.com.cn,0,0,1,0,0,1,60,8.210.157.232,,extended,2026-05-08,0,CN,0,0,0,0,0,1,,0
wisdompharma.com,1,1,1,0,0,0,60,58.221.189.18,58.192.0.0/11,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
wiwide.com,1,1,1,0,0,0,60,120.53.97.133,120.52.0.0/14,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
wk-tech.com.cn,1,1,1,0,0,1,70,211.100.61.67,211.96.0.0/13,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
wktline.com,1,1,1,0,0,0,60,43.138.253.179,43.136.0.0/13,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
wlw.cn,1,1,1,0,0,1,70,211.100.61.67,211.96.0.0/13,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
wnbsq.com,1,1,1,0,0,0,60,119.23.161.199,119.20.0.0/14,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
wnlproyunying.com,1,1,1,0,0,0,60,39.100.227.154,39.96.0.0/13,extended,2026-05-08,0,CN,0,0,0,0,0,0,Alibaba Cloud,0
wo.com.cn,1,1,1,0,0,1,70,111.202.245.88,111.192.0.0/12,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
woaiwojia.com,0,0,2,0,0,0,0,34.211.79.181|34.218.3.249,,extended,2026-05-08,0,,0,0,0,0,0,0,,0
wopaw.com,1,1,1,0,0,0,60,118.89.95.213,118.89.0.0/16,extended,2026-05-08,0,CN,0,0,0,0,0,0,Tencent,0
wordplay.work,1,1,1,0,0,0,60,121.5.206.9,121.4.0.0/15,extended,2026-05-08,0,CN,0,0,0,0,0,0,Tencent,0
work.ws.netease.com,1,1,1,0,0,0,60,115.236.118.54,115.224.0.0/12,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
workpcb.com,1,1,1,0,0,0,60,182.61.35.193,182.61.0.0/16,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
worldpowerliftingchina.com,1,1,1,0,0,0,60,47.108.209.1,47.96.0.0/11,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
wostore.cn,0,0,0,0,0,1,60,,,extended,2026-04-10,1,CN,0,0,0,0,0,0,,0
wps.cn,1,1,1,0,0,1,70,121.36.32.232,121.32.0.0/13,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
wqyunpan.com,1,8,8,0,0,0,60,119.147.158.150|119.147.158.151|119.147.158.152|119.147.158.153|119.147.158.154|119.147.158.155|119.147.158.184|119.147.158.185,119.144.0.0/14,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
wsapi.jianghu.taobao.com,1,1,1,0,0,0,60,59.82.120.242,59.80.0.0/14,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
wsgeogen.com,1,1,1,0,0,0,60,122.114.188.183,122.112.0.0/14,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
wsrxw.com,1,1,1,0,0,0,60,39.105.213.149,39.104.0.0/14,extended,2026-05-08,0,CN,0,0,0,0,0,0,Alibaba Cloud,0
wssc.org.cn,1,1,1,0,0,1,70,211.100.61.67,211.96.0.0/13,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
wtiharbin.com,1,1,1,0,0,0,60,117.50.120.146,117.48.0.0/14,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
wtsm.net,1,1,1,0,0,0,60,47.92.136.122,47.92.0.0/14,extended,2026-05-08,0,CN,0,0,0,0,0,0,Alibaba Cloud,0
wuba.com,0,0,1,0,0,0,0,128.14.163.252,,extended,2026-05-08,0,,0,0,0,0,0,0,,0
wudangpai.com,1,1,1,0,0,0,60,106.15.59.124,106.12.0.0/14,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
wuhanlengji.com,1,1,1,0,0,0,60,101.132.131.122,101.132.0.0/14,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
wuliu.bbs.taobao.com,1,1,1,0,0,0,60,59.82.120.242,59.80.0.0/14,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
wuliu.taobao.com,1,1,1,0,0,0,60,59.82.121.73,59.80.0.0/14,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
wusetu.art,1,1,1,0,0,0,60,47.108.136.232,47.96.0.0/11,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
wuweijob.com,1,1,1,0,0,0,60,121.199.76.59,121.192.0.0/13,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
www.aaic.com.cn,1,1,1,0,0,1,70,116.236.67.182,116.224.0.0/12,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
www.antumai.com,1,1,1,0,0,0,60,211.100.61.67,211.96.0.0/13,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
www.apexapex.com,1,1,1,0,0,0,60,211.100.61.67,211.96.0.0/13,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
www.artist-china.com,1,1,1,0,0,0,60,211.100.61.67,211.96.0.0/13,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
www.boser.cn,1,1,1,0,0,1,70,211.100.61.67,211.96.0.0/13,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
www.bydauto.com.cn,1,2,2,0,0,1,70,47.106.90.124|47.107.51.11,47.96.0.0/11,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
www.ccs-tm.com,1,1,1,0,0,0,60,211.100.61.67,211.96.0.0/13,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
www.cffex.com.cn,1,1,1,0,0,1,70,58.33.201.201,58.32.0.0/11,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
www.chanet.com.cn,1,1,1,0,0,1,70,118.31.46.137,118.28.0.0/14,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
www.china-hzz.com,1,1,1,0,0,0,60,211.100.61.67,211.96.0.0/13,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
www.chinawater.com,1,1,1,0,0,0,60,211.100.61.67,211.96.0.0/13,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
www.chsi.cn,1,1,1,0,0,1,70,36.110.136.74,36.96.0.0/11,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
www.cj-pension.com.cn,1,1,1,0,0,1,70,116.236.67.182,116.224.0.0/12,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
www.cnyuxiang.cn,1,1,1,0,0,1,70,211.100.61.67,211.96.0.0/13,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
www.cpic.com.cn,1,2,2,0,0,1,70,116.236.67.182|220.196.85.123,116.224.0.0/12|220.192.0.0/12,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
www.cxtxl.com,1,1,1,0,0,0,60,211.100.61.67,211.96.0.0/13,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
www.cyan-ad.com,1,1,1,0,0,0,60,211.100.61.67,211.96.0.0/13,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
www.dayspay.com.cn,1,1,1,0,0,1,70,116.236.192.132,116.224.0.0/12,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
www.dintek.com.cn,1,1,1,0,0,1,70,211.100.61.67,211.96.0.0/13,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
www.dyp5918.com,1,1,1,0,0,0,60,211.100.61.67,211.96.0.0/13,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
www.el-range.com,1,1,1,0,0,0,60,211.100.61.67,211.96.0.0/13,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
www.ensky.com.cn,1,1,1,0,0,1,70,211.100.61.67,211.96.0.0/13,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
www.everon.com.cn,1,1,1,0,0,1,70,211.100.61.67,211.96.0.0/13,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
www.excequal.com,1,1,1,0,0,0,60,211.100.61.67,211.96.0.0/13,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
www.fibkey.com,1,1,1,0,0,0,60,211.100.61.67,211.96.0.0/13,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
www.flyia.com,1,1,1,0,0,0,60,211.100.61.67,211.96.0.0/13,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
www.fordpass.com.cn,1,2,2,0,0,1,70,150.138.234.105|220.181.181.58,150.138.0.0/15|220.160.0.0/11,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
www.gdczt.gov.cn,1,1,1,0,0,1,70,210.76.65.189,210.76.0.0/15,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
www.gdsy.gov.cn,1,1,1,0,0,1,70,210.76.76.191,210.76.0.0/15,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
www.goowi-tech.com,1,1,1,0,0,0,60,211.100.61.67,211.96.0.0/13,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
www.guahao.com,1,2,2,0,0,0,60,61.170.66.121|61.170.82.99,61.128.0.0/10,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
www.guangyaohotel.com,1,1,1,0,0,0,60,211.100.61.67,211.96.0.0/13,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
www.guojian.com.cn,1,1,1,0,0,1,70,211.100.61.67,211.96.0.0/13,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
www.gzhsfy.gov.cn,1,1,1,0,0,1,70,113.113.100.49,113.64.0.0/10,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
www.hdbook.com,1,1,1,0,0,0,60,211.100.61.67,211.96.0.0/13,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
www.hengteli.com.cn,1,1,1,0,0,1,70,211.100.61.67,211.96.0.0/13,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
www.hfhotel.cn,1,1,1,0,0,1,70,211.100.61.67,211.96.0.0/13,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
www.hmdwpt.com,1,1,1,0,0,0,60,211.100.61.67,211.96.0.0/13,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
www.hmtpty.com,1,1,1,0,0,0,60,211.100.61.67,211.96.0.0/13,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
www.hps.com.cn,1,1,1,0,0,1,70,211.154.154.117,211.144.0.0/12,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
www.hywisely.com,1,1,1,0,0,0,60,211.100.61.67,211.96.0.0/13,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
www.hz-kj.com,1,1,1,0,0,0,60,211.100.61.67,211.96.0.0/13,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
www.ibg-china.com,1,1,1,0,0,0,60,211.100.61.67,211.96.0.0/13,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
www.igeocn.com,1,1,1,0,0,0,60,211.100.61.67,211.96.0.0/13,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
www.isest.com.cn,1,1,1,0,0,1,70,211.100.61.67,211.96.0.0/13,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
www.jdl.com,1,1,1,0,0,0,60,111.206.228.66,111.192.0.0/12,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
www.jintao.com.cn,1,1,1,0,0,1,70,211.100.61.67,211.96.0.0/13,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
www.kenmori.art,1,1,1,0,0,0,60,203.107.45.167,203.107.0.0/17,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
www.lingqi.art,1,1,1,0,0,0,60,203.107.45.167,203.107.0.0/17,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
www.lueyang.gov.cn,1,1,1,0,0,1,70,61.134.36.76,61.128.0.0/10,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
www.mafengwo.com,1,2,2,0,0,0,60,109.244.0.66|152.136.8.77,109.244.0.0/16|152.136.0.0/16,extended,2026-05-08,0,CN,0,0,0,0,0,0,Tencent,0
www.minhe.bj.cn,1,1,1,0,0,1,70,211.100.61.67,211.96.0.0/13,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
www.mybus.com.cn,0,0,3,0,0,1,60,47.76.127.217|47.91.170.222|8.218.208.240,,extended,2026-05-08,0,HK,1,0,0,0,0,0,Alibaba Cloud,0
www.nwpup.com,1,2,2,0,0,0,60,202.117.80.223|202.117.80.233,202.112.0.0/13,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
www.olay.com.cn,1,1,1,0,0,1,70,159.27.191.19,159.27.0.0/16,extended,2026-05-08,0,CN,0,0,0,0,0,0,ByteDance,0
www.otl.com.cn,1,1,1,0,0,1,70,211.100.61.67,211.96.0.0/13,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
www.ploypailin.com.cn,1,1,1,0,0,1,70,211.100.61.67,211.96.0.0/13,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
www.rbh.com.cn,1,1,1,0,0,1,70,211.100.61.67,211.96.0.0/13,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
www.rohm.com.cn,1,1,1,0,0,1,70,47.102.225.96,47.96.0.0/11,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
www.sanle.cn,1,1,1,0,0,1,70,211.100.61.67,211.96.0.0/13,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
www.sditds.gov.cn,1,1,1,0,0,1,70,103.239.154.21,103.239.152.0/21,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
www.septwolves.com,1,1,1,0,0,0,60,47.111.234.42,47.96.0.0/11,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
www.smflgz.com.cn,1,1,1,0,0,1,70,114.141.168.100,114.141.128.0/18,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
www.sms-demag.cn,1,1,1,0,0,1,70,211.100.61.67,211.96.0.0/13,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
www.syrembassy.cn,1,1,1,0,0,1,70,211.100.61.67,211.96.0.0/13,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
www.tommy.com.cn,1,2,2,0,0,1,70,106.15.181.205|47.101.214.120,106.12.0.0/14|47.96.0.0/11,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
www.toner.com.cn,1,1,1,0,0,1,70,211.100.61.67,211.96.0.0/13,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
www.topav.cn,1,1,1,0,0,1,70,211.100.61.67,211.96.0.0/13,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
www.topteck.com.cn,1,1,1,0,0,1,70,211.100.61.67,211.96.0.0/13,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
www.ubridge.com.cn,1,1,1,0,0,1,70,211.100.61.67,211.96.0.0/13,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
www.v6.gifshow.com,1,1,1,0,0,0,60,103.102.200.2,103.102.200.0/22,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
www.vip.ponds.com.cn,1,1,1,0,0,1,70,211.147.93.215,211.144.0.0/12,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
www.waterclean.cn,1,1,1,0,0,1,70,211.100.61.67,211.96.0.0/13,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
www.wssc.org.cn,1,1,1,0,0,1,70,211.100.61.67,211.96.0.0/13,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
www.xingci.com.cn,1,1,1,0,0,1,70,211.100.61.67,211.96.0.0/13,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
www.xzq.gov.cn,1,1,1,0,0,1,70,1.26.14.30,1.24.0.0/13,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
www.zgam.com.cn,1,1,1,0,0,1,70,211.100.61.67,211.96.0.0/13,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
wxamkfyy.com,1,1,1,0,0,0,60,106.75.176.154,106.74.0.0/15,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
wxapp3.720yun.com,1,2,2,0,0,0,60,14.116.174.67|14.29.51.120,14.112.0.0/12|14.16.0.0/12,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
wxchildren.com,1,1,1,0,0,0,60,61.160.111.174,61.128.0.0/10,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
wxhlhg.com,1,1,1,0,0,0,60,106.75.40.61,106.74.0.0/15,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
wxtyyy.com,1,1,1,0,0,0,60,121.227.30.133,121.224.0.0/12,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
wxzpw8.com,1,1,1,0,0,0,60,203.107.45.167,203.107.0.0/17,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
wyl.cc,1,1,1,0,0,0,60,115.159.75.190,115.152.0.0/13,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
wzgytz.com,1,6,6,0,0,0,60,60.190.89.113|60.190.89.114|60.190.89.115|60.190.89.116|60.190.89.117|60.190.89.118,60.160.0.0/11,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
wzjcsc.com,1,1,1,0,0,0,60,103.254.223.14,103.254.220.0/22,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
wznyfz.com,1,1,1,0,0,0,60,139.129.228.106,139.129.0.0/16,extended,2026-05-08,0,CN,0,0,0,0,0,0,Alibaba Cloud,0
wzrygcht.com,1,6,6,0,0,0,60,106.225.221.178|180.163.148.187|223.247.121.62|59.63.201.74|61.170.82.54|61.170.82.81,106.224.0.0/12|180.160.0.0/12|223.240.0.0/13|59.32.0.0/11|61.128.0.0/10,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
wzwqs.com,1,1,1,0,0,0,60,121.42.242.130,121.40.0.0/14,extended,2026-05-08,0,CN,0,0,0,0,0,0,Alibaba Cloud,0
wzzsfd.com,1,1,1,0,0,0,60,139.9.176.17,139.9.0.0/16,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
x-f.cc,1,1,1,0,0,0,60,211.100.61.67,211.96.0.0/13,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
x3r6hmbayv.720yun.com,1,2,2,0,0,0,60,61.170.66.121|61.170.82.99,61.128.0.0/10,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
x821.com,1,1,1,0,0,0,60,115.238.252.95,115.224.0.0/12,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
x8sb.com,1,1,1,0,0,0,60,49.234.163.94,49.232.0.0/14,extended,2026-05-08,0,CN,0,0,0,0,0,0,Tencent,0
xaygddc.com,1,1,1,0,0,0,60,116.62.199.146,116.60.0.0/14,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
xayizhou.com,1,1,1,0,0,0,60,120.48.17.198,120.48.0.0/15,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
xbaodi.com,1,1,1,0,0,0,60,101.35.9.240,101.34.0.0/15,extended,2026-05-08,0,CN,0,0,0,0,0,0,Tencent,0
xcao.win,1,1,1,0,0,0,60,103.18.206.15,103.18.206.0/23,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
xcar.com.cn,1,1,1,0,0,1,70,82.157.152.248,82.156.0.0/15,extended,2026-05-08,0,CN,0,0,0,0,0,0,Tencent,0
xckgq.com,1,1,1,0,0,0,60,42.240.129.89,42.240.0.0/16,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
xcrc.net,1,1,1,0,0,0,60,47.103.17.172,47.96.0.0/11,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
xczim.com,1,1,1,0,0,0,60,203.107.60.192,203.107.0.0/17,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
xdrig.com,1,2,2,0,0,0,60,161.189.77.60|43.192.186.81,161.189.0.0/16|43.192.0.0/14,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
xf.house.3g.163.com,1,1,1,0,0,0,60,115.236.118.54,115.224.0.0/12,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
xgimi.net,1,1,1,0,0,0,60,47.103.94.254,47.96.0.0/11,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
xglopto.com,1,1,1,0,0,0,60,47.116.189.71,47.96.0.0/11,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
xgpt.nwpu.edu.cn,1,1,1,0,0,1,70,202.117.80.232,202.112.0.0/13,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
xhboke.com,1,1,1,0,0,0,60,150.158.157.12,150.158.0.0/16,extended,2026-05-08,0,CN,0,0,0,0,0,0,Tencent,0
xhby.net,1,1,1,0,0,0,60,203.107.45.167,203.107.0.0/17,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
xiabu.com,1,1,1,0,0,0,60,114.215.130.46,114.208.0.0/12,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
xiachufang.com,1,2,2,0,0,0,60,101.126.35.80|180.184.42.154,101.126.0.0/16|180.184.0.0/14,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
xiaguan.com.cn,0,0,1,0,0,1,60,208.98.40.201,,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
xiami.com,1,1,1,0,0,0,60,121.40.103.238,121.40.0.0/14,extended,2026-05-08,0,CN,0,0,0,0,0,0,Alibaba Cloud,0
xiaohongtao.art,0,0,3,0,0,0,60,47.76.127.217|47.91.170.222|8.218.208.240,,extended,2026-05-08,0,HK,1,0,0,0,0,0,Alibaba Cloud,0
xiaohouyisheng.com,1,1,1,0,0,0,60,47.120.9.130,47.96.0.0/11,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
xiaojiaokeji.com,1,1,1,0,0,0,60,114.55.104.3,114.54.0.0/15,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
xiaoshituina.vip,1,1,1,0,0,0,60,203.107.45.167,203.107.0.0/17,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
xiaota.com,1,1,1,0,0,0,60,180.163.28.105,180.160.0.0/12,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
xiaoweigod.com,1,4,4,0,0,0,60,211.100.8.18|211.100.8.19|211.100.8.20|211.100.8.52,211.96.0.0/13,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
xiaoxichangliu.com,1,1,1,0,0,0,60,118.24.11.151,118.24.0.0/15,extended,2026-05-08,0,CN,0,0,0,0,0,0,Tencent,0
xiaoyeren.com,1,1,1,0,0,0,60,211.157.159.88,211.144.0.0/12,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
xiayixing.com,1,1,1,0,0,0,60,101.42.9.109,101.40.0.0/14,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
xiecheng.com,0,0,3,0,0,0,60,47.236.227.188|47.84.182.52|8.222.216.245,,extended,2026-05-08,0,SG,0,0,0,0,0,1,Alibaba Cloud,0
ximalayaos.com,1,1,1,0,0,0,60,106.15.74.115,106.12.0.0/14,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
ximeigroup.com,1,1,1,0,0,0,60,139.129.190.22,139.129.0.0/16,extended,2026-05-08,0,CN,0,0,0,0,0,0,Alibaba Cloud,0
ximuw.com,1,1,1,0,0,0,60,123.56.139.1,123.56.0.0/15,extended,2026-05-08,0,CN,0,0,0,0,0,0,Alibaba Cloud,0
xinduoad.com,1,1,1,0,0,0,60,180.97.52.67,180.96.0.0/11,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
xingci.com.cn,1,1,1,0,0,1,70,211.100.61.67,211.96.0.0/13,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
xingpai.com,1,1,1,0,0,0,60,123.56.178.250,123.56.0.0/15,extended,2026-05-08,0,CN,0,0,0,0,0,0,Alibaba Cloud,0
xingshangnet.com,1,1,1,0,0,0,60,120.27.147.98,120.24.0.0/14,extended,2026-05-08,0,CN,0,0,0,0,0,0,Alibaba Cloud,0
xingyangroup.com,1,1,1,0,0,0,60,103.45.249.85,103.45.248.0/22,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
xingzou.art,1,1,1,0,0,0,60,203.107.45.167,203.107.0.0/17,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
xinjiangtravel.com,0,0,1,0,0,0,0,217.15.163.55,,extended,2026-05-08,0,,0,0,0,0,0,0,,0
xinqite.com,1,1,1,0,0,0,60,116.62.215.234,116.60.0.0/14,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
xinquji.com,1,8,8,0,0,0,60,113.96.140.106|113.96.140.77|113.96.140.78|113.96.140.79|113.96.140.80|113.96.181.30|113.96.181.39|113.96.181.41,113.64.0.0/10,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
xinss.com,1,1,1,0,0,0,60,125.94.251.83,125.64.0.0/11,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
xinyuhole.com,1,1,1,0,0,0,60,118.195.215.191,118.195.0.0/16,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
xiongge.club,1,1,1,0,0,0,60,47.92.201.69,47.92.0.0/14,extended,2026-05-08,0,CN,0,0,0,0,0,0,Alibaba Cloud,0
xiqifun.com,1,1,1,0,0,0,60,39.106.129.142,39.104.0.0/14,extended,2026-05-08,0,CN,0,0,0,0,0,0,Alibaba Cloud,0
xite-group.com,1,1,1,0,0,0,60,183.60.226.40,183.0.0.0/10,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
xitongzhijia.net,1,1,1,0,0,0,60,123.129.198.180,123.128.0.0/13,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
xixiqipai.com,1,1,1,0,0,0,60,120.77.176.127,120.76.0.0/14,extended,2026-05-08,0,CN,0,0,0,0,0,0,,0
xjfm.com,1,1,1,0,0,0,60,39.106.92.209,39.104.0.0/14,extended,2026-05-08,0,CN,0,0,0,0,0,0,Alibaba Cloud,0
